date,temperature_2m,precipitation_probability,wind_speed_10m,uv_index,uv_index_clear_sky,is_day,sunshine_duration,direct_radiation
2024-04-17 05:00:00+00:00,24.8335,0.0,9.3876505,0.0,0.0,0.0,0.0,0.0
2024-04-17 06:00:00+00:00,24.283499,0.0,10.799999,0.0,0.0,0.0,0.0,0.0
2024-04-17 07:00:00+00:00,23.533499,0.0,9.3876505,0.0,0.0,0.0,0.0,0.0
2024-04-17 08:00:00+00:00,22.933498,0.0,6.9899354,0.0,0.0,0.0,0.0,0.0
2024-04-17 09:00:00+00:00,22.3335,0.0,6.379216,0.0,0.0,0.0,0.0,0.0
2024-04-17 10:00:00+00:00,22.033499,0.0,5.3517847,0.0,0.0,0.0,0.0,0.0
2024-04-17 11:00:00+00:00,21.533499,0.0,4.1046314,0.0,0.0,0.0,0.0,0.0
2024-04-17 12:00:00+00:00,19.683498,0.0,3.319036,0.0,0.0,0.0,0.0,0.0
2024-04-17 13:00:00+00:00,18.8335,0.0,3.0758414,0.05,0.05,1.0,0.0,4.0
2024-04-17 14:00:00+00:00,20.8835,0.0,2.7416782,0.9,0.9,1.0,3600.0,118.0
2024-04-17 15:00:00+00:00,24.183498,0.0,2.16,2.85,2.85,1.0,3600.0,338.0
2024-04-17 16:00:00+00:00,26.933498,0.0,2.968636,5.2,5.2,1.0,3600.0,543.0
2024-04-17 17:00:00+00:00,29.533499,0.0,3.096837,7.3,7.3,1.0,3600.0,702.0
2024-04-17 18:00:00+00:00,31.4835,0.0,3.8268526,8.85,8.85,1.0,3600.0,802.0
2024-04-17 19:00:00+00:00,33.3335,0.0,6.489992,9.65,9.65,1.0,3600.0,945.0
2024-04-17 20:00:00+00:00,34.3835,0.0,8.225035,9.55,9.55,1.0,3600.0,929.0
2024-04-17 21:00:00+00:00,34.7835,0.0,10.24578,8.55,8.55,1.0,3600.0,803.0
2024-04-17 22:00:00+00:00,34.5835,0.0,12.245294,6.65,6.85,1.0,3600.0,680.0
2024-04-17 23:00:00+00:00,34.0835,0.0,13.039754,4.15,4.65,1.0,3600.0,507.0
2024-04-18 00:00:00+00:00,33.0335,0.0,10.739833,2.3,2.35,1.0,3600.0,271.0
2024-04-18 01:00:00+00:00,32.0335,0.0,15.546833,0.6,0.6,1.0,3082.0803,53.0
2024-04-18 02:00:00+00:00,28.033499,0.0,18.345877,0.0,0.0,0.0,0.0,0.0
2024-04-18 03:00:00+00:00,26.3835,0.0,13.358861,0.0,0.0,0.0,0.0,0.0
2024-04-18 04:00:00+00:00,25.183498,0.0,9.779817,0.0,0.0,0.0,0.0,0.0
2024-04-18 05:00:00+00:00,24.183498,0.0,7.5942073,0.0,0.0,0.0,0.0,0.0
2024-04-18 06:00:00+00:00,23.433498,0.0,7.5685663,0.0,0.0,0.0,0.0,0.0
2024-04-18 07:00:00+00:00,22.4835,0.0,6.130579,0.0,0.0,0.0,0.0,0.0
2024-04-18 08:00:00+00:00,21.5835,0.0,5.1544156,0.0,0.0,0.0,0.0,0.0
2024-04-18 09:00:00+00:00,20.783499,0.0,4.1046314,0.0,0.0,0.0,0.0,0.0
2024-04-18 10:00:00+00:00,19.9835,0.0,3.5455887,0.0,0.0,0.0,0.0,0.0
2024-04-18 11:00:00+00:00,19.033499,0.0,3.7064266,0.0,0.0,0.0,0.0,0.0
2024-04-18 12:00:00+00:00,17.933498,0.0,2.5455842,0.0,0.0,0.0,0.0,0.0
2024-04-18 13:00:00+00:00,17.1335,0.0,2.5455842,0.05,0.05,1.0,0.0,4.0
2024-04-18 14:00:00+00:00,19.433498,0.0,2.2768397,0.95,0.95,1.0,3600.0,123.0
2024-04-18 15:00:00+00:00,24.033499,0.0,0.0,2.9,2.9,1.0,3600.0,348.0
2024-04-18 16:00:00+00:00,26.7335,0.0,1.5273507,5.2,5.2,1.0,3600.0,577.0
2024-04-18 17:00:00+00:00,29.3335,0.0,3.319036,7.35,7.35,1.0,3600.0,771.0
2024-04-18 18:00:00+00:00,32.0835,0.0,6.9527545,8.9,8.9,1.0,3600.0,905.0
2024-04-18 19:00:00+00:00,33.6835,0.0,9.565437,9.65,9.65,1.0,3600.0,962.0
2024-04-18 20:00:00+00:00,34.3335,0.0,10.948973,9.55,9.55,1.0,3600.0,925.0
2024-04-18 21:00:00+00:00,34.4335,0.0,12.620554,8.55,8.55,1.0,3600.0,822.0
2024-04-18 22:00:00+00:00,34.0835,0.0,13.910169,6.85,6.85,1.0,3600.0,657.0
2024-04-18 23:00:00+00:00,33.5835,0.0,13.207634,4.65,4.65,1.0,3600.0,431.0
2024-04-19 00:00:00+00:00,32.8335,0.0,10.8955765,2.3,2.35,1.0,3600.0,222.0
2024-04-19 01:00:00+00:00,31.1335,0.0,11.983188,0.6,0.6,1.0,3100.1616,64.0
2024-04-19 02:00:00+00:00,28.3335,0.0,13.905509,0.0,0.0,0.0,0.0,0.0
2024-04-19 03:00:00+00:00,26.433498,0.0,13.779114,0.0,0.0,0.0,0.0,0.0
2024-04-19 04:00:00+00:00,25.3835,0.0,9.605998,0.0,0.0,0.0,0.0,0.0
2024-04-19 05:00:00+00:00,24.6335,0.0,7.5685663,0.0,0.0,0.0,0.0,0.0
2024-04-19 06:00:00+00:00,23.4835,0.0,6.489992,0.0,0.0,0.0,0.0,0.0
2024-04-19 07:00:00+00:00,22.4835,0.0,5.8603754,0.0,0.0,0.0,0.0,0.0
2024-04-19 08:00:00+00:00,21.683498,0.0,5.4477882,0.0,0.0,0.0,0.0,0.0
2024-04-19 09:00:00+00:00,20.933498,0.0,5.1544156,0.0,0.0,0.0,0.0,0.0
2024-04-19 10:00:00+00:00,20.283499,0.0,4.379589,0.0,0.0,0.0,0.0,0.0
2024-04-19 11:00:00+00:00,19.533499,0.0,3.8773184,0.0,0.0,0.0,0.0,0.0
2024-04-19 12:00:00+00:00,18.5835,0.0,4.2136917,0.0,0.0,0.0,0.0,0.0
2024-04-19 13:00:00+00:00,17.783499,0.0,3.219938,0.05,0.05,1.0,0.0,5.0
2024-04-19 14:00:00+00:00,20.033499,0.0,1.8,0.95,0.95,1.0,3600.0,127.0
2024-04-19 15:00:00+00:00,24.283499,0.0,1.2979984,2.9,2.9,1.0,3600.0,351.0
2024-04-19 16:00:00+00:00,26.8835,0.0,2.5455842,5.2,5.2,1.0,3600.0,580.0
2024-04-19 17:00:00+00:00,29.3335,0.0,2.6208394,7.3,7.3,1.0,3600.0,771.0
2024-04-19 18:00:00+00:00,31.8835,0.0,3.671294,8.85,8.85,1.0,3600.0,907.0
2024-04-19 19:00:00+00:00,33.483498,0.0,7.92,9.65,9.65,1.0,3600.0,969.0
2024-04-19 20:00:00+00:00,34.2835,0.0,11.928989,9.5,9.5,1.0,3600.0,956.0
2024-04-19 21:00:00+00:00,34.2835,0.0,14.764389,8.55,8.55,1.0,3600.0,868.0
2024-04-19 22:00:00+00:00,34.1335,0.0,14.764389,6.85,6.85,1.0,3600.0,686.0
2024-04-19 23:00:00+00:00,33.733498,0.0,12.605142,4.65,4.65,1.0,3600.0,407.0
2024-04-20 00:00:00+00:00,33.2835,0.0,10.308831,2.4,2.4,1.0,3600.0,192.0
2024-04-20 01:00:00+00:00,31.433498,0.0,17.698677,0.6,0.6,1.0,3118.485,68.0
2024-04-20 02:00:00+00:00,27.8335,0.0,20.724247,0.0,0.0,0.0,0.0,0.0
2024-04-20 03:00:00+00:00,25.9835,0.0,15.893093,0.0,0.0,0.0,0.0,0.0
2024-04-20 04:00:00+00:00,24.7335,0.0,11.792404,0.0,0.0,0.0,0.0,0.0
2024-04-20 05:00:00+00:00,23.9835,0.0,9.3669195,0.0,0.0,0.0,0.0,0.0
2024-04-20 06:00:00+00:00,23.5835,0.0,8.669949,0.0,0.0,0.0,0.0,0.0
2024-04-20 07:00:00+00:00,22.8835,0.0,7.2,0.0,0.0,0.0,0.0,0.0
2024-04-20 08:00:00+00:00,21.9835,0.0,5.771239,0.0,0.0,0.0,0.0,0.0
2024-04-20 09:00:00+00:00,20.9835,0.0,4.73506,0.0,0.0,0.0,0.0,0.0
2024-04-20 10:00:00+00:00,20.1335,0.0,4.1046314,0.0,0.0,0.0,0.0,0.0
2024-04-20 11:00:00+00:00,19.2335,0.0,3.8773184,0.0,0.0,0.0,0.0,0.0
2024-04-20 12:00:00+00:00,18.283499,0.0,3.5455887,0.0,0.0,0.0,0.0,0.0
2024-04-20 13:00:00+00:00,17.533499,0.0,3.219938,0.05,0.05,1.0,0.0,5.0
2024-04-20 14:00:00+00:00,19.933498,0.0,2.5959969,1.0,1.0,1.0,3600.0,128.0
2024-04-20 15:00:00+00:00,23.6335,0.0,0.8049845,2.95,2.95,1.0,3600.0,354.0
2024-04-20 16:00:00+00:00,26.3335,0.0,1.5273507,5.25,5.25,1.0,3600.0,582.0
2024-04-20 17:00:00+00:00,28.8335,0.0,3.6,7.35,7.35,1.0,3600.0,771.0
2024-04-20 18:00:00+00:00,31.033499,0.0,4.896529,8.9,8.9,1.0,3600.0,905.0
2024-04-20 19:00:00+00:00,32.733498,0.0,9.107359,9.65,9.65,1.0,3600.0,966.0
2024-04-20 20:00:00+00:00,33.5835,0.0,12.371645,9.55,9.55,1.0,3600.0,954.0
2024-04-20 21:00:00+00:00,33.6835,0.0,14.799459,8.55,8.6,1.0,3600.0,862.0
2024-04-20 22:00:00+00:00,33.3835,0.0,15.192682,6.85,6.85,1.0,3600.0,699.0
2024-04-20 23:00:00+00:00,33.0835,0.0,11.609651,4.65,4.7,1.0,3600.0,497.0
2024-04-21 00:00:00+00:00,32.1835,0.0,12.10157,2.4,2.4,1.0,3600.0,279.0
2024-04-21 01:00:00+00:00,30.1335,0.0,17.49615,0.6,0.6,1.0,3137.0798,74.0
2024-04-21 02:00:00+00:00,27.283499,0.0,16.923828,0.0,0.0,0.0,0.0,0.0
2024-04-21 03:00:00+00:00,25.4835,0.0,13.441071,0.0,0.0,0.0,0.0,0.0
2024-04-21 04:00:00+00:00,24.3835,0.0,9.6932955,0.0,0.0,0.0,0.0,0.0
2024-04-21 05:00:00+00:00,23.683498,0.0,7.771331,0.0,0.0,0.0,0.0,0.0
2024-04-21 06:00:00+00:00,23.2335,0.0,8.209263,0.0,0.0,0.0,0.0,0.0
2024-04-21 07:00:00+00:00,22.183498,0.0,5.8603754,0.0,0.0,0.0,0.0,0.0
2024-04-21 08:00:00+00:00,21.283499,0.0,5.04,0.0,0.0,0.0,0.0,0.0
2024-04-21 09:00:00+00:00,20.433498,0.0,4.6938252,0.0,0.0,0.0,0.0,0.0
2024-04-21 10:00:00+00:00,19.5835,0.0,4.1046314,0.0,0.0,0.0,0.0,0.0
2024-04-21 11:00:00+00:00,18.683498,0.0,3.8773184,0.0,0.0,0.0,0.0,0.0
2024-04-21 12:00:00+00:00,17.533499,0.0,2.9024127,0.0,0.0,0.0,0.0,0.0
2024-04-21 13:00:00+00:00,16.7335,0.0,2.9024127,0.05,0.05,1.0,30.144495,6.0
2024-04-21 14:00:00+00:00,19.183498,0.0,1.8,1.0,1.0,1.0,3600.0,133.0
2024-04-21 15:00:00+00:00,23.6335,0.0,0.8049845,2.95,2.95,1.0,3600.0,361.0
2024-04-21 16:00:00+00:00,26.3835,0.0,0.71999997,5.25,5.25,1.0,3600.0,591.0
2024-04-21 17:00:00+00:00,28.8835,0.0,3.319036,7.35,7.35,1.0,3600.0,782.0
2024-04-21 18:00:00+00:00,31.533499,0.0,4.0249224,8.9,8.9,1.0,3600.0,917.0
2024-04-21 19:00:00+00:00,33.233498,0.0,7.072878,9.65,9.65,1.0,3600.0,981.0
2024-04-21 20:00:00+00:00,34.1835,0.0,9.531505,9.5,9.5,1.0,3600.0,970.0
2024-04-21 21:00:00+00:00,34.3835,0.0,12.599999,8.55,8.55,1.0,3600.0,885.0
2024-04-21 22:00:00+00:00,33.8335,0.0,13.441071,6.85,6.85,1.0,3600.0,733.0
2024-04-21 23:00:00+00:00,33.2835,0.0,11.090103,4.65,4.65,1.0,3600.0,524.0
2024-04-22 00:00:00+00:00,32.4335,0.0,9.779817,2.4,2.4,1.0,3600.0,278.0
2024-04-22 01:00:00+00:00,31.3835,0.0,15.03835,0.6,0.6,1.0,3155.9548,66.0
2024-04-22 02:00:00+00:00,27.8835,0.0,19.191748,0.0,0.0,0.0,0.0,0.0
2024-04-22 03:00:00+00:00,25.933498,0.0,12.181625,0.0,0.0,0.0,0.0,0.0
2024-04-22 04:00:00+00:00,24.8835,0.0,8.825508,0.0,0.0,0.0,0.0,0.0
2024-04-22 05:00:00+00:00,23.9835,0.0,6.638072,0.0,0.0,0.0,0.0,0.0
2024-04-22 06:00:00+00:00,22.783499,0.0,5.8048253,0.0,0.0,0.0,0.0,0.0
2024-04-22 07:00:00+00:00,21.683498,0.0,5.04,0.0,0.0,0.0,0.0,0.0
2024-04-22 08:00:00+00:00,20.6335,0.0,4.6938252,0.0,0.0,0.0,0.0,0.0
2024-04-22 09:00:00+00:00,19.6335,0.0,4.0249224,0.0,0.0,0.0,0.0,0.0
2024-04-22 10:00:00+00:00,18.5835,0.0,3.4152596,0.0,0.0,0.0,0.0,0.0
2024-04-22 11:00:00+00:00,17.533499,0.0,2.5959969,0.0,0.0,0.0,0.0,0.0
2024-04-22 12:00:00+00:00,17.1335,0.0,2.9024127,0.0,0.0,0.0,0.0,0.0
2024-04-22 13:00:00+00:00,17.5835,0.0,2.4149535,0.05,0.05,1.0,28.190964,6.0
2024-04-22 14:00:00+00:00,19.7335,0.0,0.8049845,1.0,1.0,1.0,3600.0,133.0
2024-04-22 15:00:00+00:00,23.283499,0.0,3.9763298,2.95,2.95,1.0,3600.0,358.0
2024-04-22 16:00:00+00:00,26.0835,0.0,10.636766,5.25,5.25,1.0,3600.0,587.0
2024-04-22 17:00:00+00:00,28.183498,0.0,9.693296,7.35,7.35,1.0,3600.0,776.0
2024-04-22 18:00:00+00:00,30.5835,0.0,4.1046314,8.85,8.85,1.0,3600.0,903.0
2024-04-22 19:00:00+00:00,32.1835,0.0,2.6208394,9.6,9.6,1.0,3600.0,954.0
2024-04-22 20:00:00+00:00,33.6835,0.0,7.0911775,9.5,9.5,1.0,3600.0,893.0
2024-04-22 21:00:00+00:00,34.0835,0.0,14.917212,8.5,8.5,1.0,3600.0,767.0
2024-04-22 22:00:00+00:00,33.4335,0.0,15.119999,6.8,6.8,1.0,3600.0,709.0
2024-04-22 23:00:00+00:00,33.3835,0.0,7.5685663,4.65,4.65,1.0,3600.0,499.0
2024-04-23 00:00:00+00:00,33.1335,0.0,14.587776,2.3,2.35,1.0,3600.0,185.0
2024-04-23 01:00:00+00:00,29.533499,0.0,20.65848,0.55,0.6,1.0,3175.0813,61.0
2024-04-23 02:00:00+00:00,26.8835,0.0,16.73516,0.0,0.0,0.0,0.0,0.0
2024-04-23 03:00:00+00:00,25.183498,0.0,13.397612,0.0,0.0,0.0,0.0,0.0
2024-04-23 04:00:00+00:00,24.1335,0.0,10.182337,0.0,0.0,0.0,0.0,0.0
2024-04-23 05:00:00+00:00,23.4835,0.0,8.049845,0.0,0.0,0.0,0.0,0.0
2024-04-23 06:00:00+00:00,22.8335,0.0,6.12,0.0,0.0,0.0,0.0,0.0
2024-04-23 07:00:00+00:00,21.8835,0.0,5.3999996,0.0,0.0,0.0,0.0,0.0
2024-04-23 08:00:00+00:00,21.0835,0.0,5.0528407,0.0,0.0,0.0,0.0,0.0
2024-04-23 09:00:00+00:00,20.2335,0.0,4.379589,0.0,0.0,0.0,0.0,0.0
2024-04-23 10:00:00+00:00,19.3335,0.0,3.7064266,0.0,0.0,0.0,0.0,0.0
2024-04-23 11:00:00+00:00,18.2335,0.0,3.096837,0.0,0.0,0.0,0.0,0.0
2024-04-23 12:00:00+00:00,16.7335,0.0,3.096837,0.0,0.0,0.0,0.0,0.0
2024-04-23 13:00:00+00:00,16.2335,0.0,2.9024127,0.05,0.05,1.0,78.13388,7.0
2024-04-23 14:00:00+00:00,19.0835,0.0,2.4149535,1.0,1.0,1.0,3600.0,135.0
2024-04-23 15:00:00+00:00,23.3835,0.0,1.0182338,3.0,3.0,1.0,3600.0,360.0
2024-04-23 16:00:00+00:00,26.283499,0.0,1.5273507,5.25,5.25,1.0,3600.0,587.0
2024-04-23 17:00:00+00:00,28.683498,0.0,0.8049845,7.35,7.35,1.0,3600.0,777.0
2024-04-23 18:00:00+00:00,30.533499,0.0,3.319036,8.85,8.85,1.0,3600.0,909.0
2024-04-23 19:00:00+00:00,32.1835,0.0,5.95906,9.6,9.6,1.0,3600.0,965.0
2024-04-23 20:00:00+00:00,33.1335,0.0,10.390226,9.5,9.5,1.0,3600.0,956.0
2024-04-23 21:00:00+00:00,33.1335,0.0,13.849476,8.45,8.55,1.0,3600.0,869.0
2024-04-23 22:00:00+00:00,32.733498,0.0,12.964998,6.75,6.85,1.0,3600.0,713.0
2024-04-23 23:00:00+00:00,32.5835,0.0,9.6932955,4.6,4.65,1.0,3600.0,509.0
2024-04-24 00:00:00+00:00,31.5835,0.0,10.703569,2.4,2.4,1.0,3600.0,280.0
2024-04-24 01:00:00+00:00,29.8335,0.0,12.984975,0.6,0.6,1.0,3194.4182,75.0
2024-04-24 02:00:00+00:00,27.183498,0.0,12.904882,0.0,0.0,0.0,0.0,0.0
2024-04-24 03:00:00+00:00,25.0835,0.0,13.441071,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:00:00+00:00,23.9835,0.0,11.165805,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:00:00+00:00,23.1335,0.0,9.007196,0.0,0.0,0.0,0.0,0.0
2024-04-24 06:00:00+00:00,22.683498,0.0,8.647496,0.0,0.0,0.0,0.0,0.0
2024-04-24 07:00:00+00:00,21.8335,0.0,7.208994,0.0,0.0,0.0,0.0,0.0
2024-04-24 08:00:00+00:00,21.033499,0.0,6.489992,0.0,0.0,0.0,0.0,0.0
2024-04-24 09:00:00+00:00,20.2335,0.0,5.771239,0.0,0.0,0.0,0.0,0.0
2024-04-24 10:00:00+00:00,19.533499,0.0,4.6938252,0.0,0.0,0.0,0.0,0.0
2024-04-24 11:00:00+00:00,18.7335,0.0,4.452954,0.0,0.0,0.0,0.0,0.0
2024-04-24 12:00:00+00:00,17.4835,0.0,4.2136917,0.0,0.0,0.0,0.0,0.0
2024-04-24 13:00:00+00:00,16.8335,0.0,3.4152596,0.05,0.05,1.0,78.06815,7.0
2024-04-24 14:00:00+00:00,19.433498,0.0,2.0991426,1.05,1.05,1.0,3600.0,132.0
2024-04-24 15:00:00+00:00,23.3335,0.0,1.484318,3.0,3.0,1.0,3600.0,337.0
2024-04-24 16:00:00+00:00,25.783499,0.0,2.9024127,5.25,5.25,1.0,3600.0,518.0
2024-04-24 17:00:00+00:00,28.033499,0.0,4.1046314,7.35,7.35,1.0,3600.0,600.0
2024-04-24 18:00:00+00:00,30.683498,0.0,6.792466,8.85,8.85,1.0,3600.0,863.0
2024-04-24 19:00:00+00:00,32.3335,0.0,7.8954163,9.6,9.6,1.0,3600.0,968.0
2024-04-24 20:00:00+00:00,33.2835,0.0,8.942214,9.45,9.5,1.0,3600.0,957.0
2024-04-24 21:00:00+00:00,33.733498,0.0,10.383987,8.5,8.5,1.0,3600.0,853.0
2024-04-24 22:00:00+00:00,33.5835,0.0,12.387348,6.8,6.8,1.0,3600.0,636.0
2024-04-24 23:00:00+00:00,32.9335,0.0,14.529915,4.65,4.65,1.0,3600.0,460.0
2024-04-25 00:00:00+00:00,31.8835,0.0,15.03835,2.4,2.4,1.0,3600.0,254.0
2024-04-25 01:00:00+00:00,29.4835,0.0,18.079027,0.65,0.65,1.0,3213.9548,70.0
2024-04-25 02:00:00+00:00,26.6335,0.0,17.992796,0.0,0.0,0.0,0.0,0.0
2024-04-25 03:00:00+00:00,25.033499,0.0,14.440443,0.0,0.0,0.0,0.0,0.0
2024-04-25 04:00:00+00:00,23.8835,0.0,11.928989,0.0,0.0,0.0,0.0,0.0
